user_id,age,gender,occupation,work_mode,screen_time_hours,work_screen_hours,leisure_screen_hours,sleep_hours,sleep_quality_1_5,stress_level_0_10,productivity_0_100,exercise_minutes_per_week,social_hours_per_week,mental_wellness_index_0_100
U3076,27,Female,Student,Hybrid,10.58,7.28,3.3,6.95,4,4.8,65.3,245.0,5.9,57.9
U3077,51,Female,Employed,Remote,8.33,5.29,3.04,8.08,5,4.8,66.5,125.0,11.0,72.5
U3078,18,Male,Student,Hybrid,9.04,6.83,2.21,7.6,5,4.6,61.5,103.0,11.0,73.0
U3079,40,Female,Self-employed,Hybrid,11.29,5.19,6.1,5.95,1,3.7,35.1,243.0,6.7,40.6
U3080,46,Female,Self-employed,Office,8.71,5.65,3.06,7.12,5,5.1,69.9,175.0,13.4,62.9
U3081,45,Male,Self-employed,Hybrid,11.51,8.13,3.38,6.84,3,5.3,46.5,106.0,8.9,49.0
U3082,25,Female,Self-employed,Hybrid,9.51,3.2,6.31,6.59,3,4.5,75.3,354.0,12.0,66.4
U3083,18,Male,Employed,Remote,9.22,6.32,2.89,7.87,3,0.8,85.8,148.0,10.0,80.6
U3084,32,Male,Employed,Remote,8.95,4.84,4.11,7.11,5,6.1,63.9,117.0,13.8,63.3
U3085,27,Female,Retired,N/A,3.2,1.18,2.02,7.37,5,0.1,78.8,332.0,17.8,100.0
U3086,33,Female,Student,Office,9.17,5.11,4.05,7.97,4,2.7,64.5,164.0,13.3,71.2
U3087,26,Male,Unemployed,N/A,3.59,0.66,2.93,7.45,5,4.5,54.9,240.0,10.7,70.9
U3088,43,Female,Retired,N/A,3.73,0.53,3.19,8.08,5,1.9,100.0,216.0,12.9,96.5
U3089,34,Male,Student,Office,9.84,3.93,5.91,7.98,4,6.0,70.6,287.0,11.4,67.5
U3090,35,Female,Unemployed,N/A,5.44,0.92,4.51,7.38,3,6.6,52.5,195.0,10.8,57.3
U3091,40,Male,Employed,Office,8.52,4.21,4.3,6.29,2,4.0,56.9,115.0,12.1,50.3
U3092,56,Female,Student,Office,7.12,4.24,2.88,7.56,3,4.4,45.4,92.0,9.1,57.7
U3093,26,Male,Unemployed,N/A,6.11,1.14,4.97,8.72,3,4.7,61.7,173.0,12.1,72.6
U3094,41,Female,Employed,Remote,13.48,9.05,4.43,6.58,3,5.7,47.9,39.0,9.1,40.1
U3095,31,Female,Employed,Remote,10.79,7.11,3.68,7.68,3,7.1,43.7,142.0,8.2,46.8
U3096,29,Female,Employed,Office,8.35,7.46,0.88,7.46,5,5.7,60.0,143.0,11.2,68.6
U3097,62,Female,Employed,Office,9.15,6.49,2.66,7.75,3,4.7,82.2,191.0,13.0,70.4
U3098,21,Male,Employed,Office,10.34,5.46,4.88,6.92,4,3.0,64.7,133.0,13.1,74.6
U3099,18,Female,Employed,Remote,13.53,8.22,5.32,8.51,3,5.8,50.8,31.0,9.3,41.2
U3100,31,Female,Employed,Hybrid,8.88,5.62,3.26,7.18,3,4.3,75.3,150.0,8.9,64.9
U3101,44,Male,Self-employed,Remote,14.4,10.92,3.48,6.58,2,7.4,56.2,140.0,5.9,12.4
U3102,30,Female,Retired,N/A,5.2,1.24,3.96,8.44,3,0.0,66.3,217.0,6.1,84.2
U3103,32,Male,Employed,Office,10.01,5.78,4.22,6.5,3,4.4,62.4,250.0,7.5,56.5
U3104,33,Male,Retired,N/A,3.77,1.0,2.78,8.86,5,0.0,95.9,295.0,14.4,100.0
U3105,23,Female,Unemployed,N/A,4.82,1.3,3.52,8.3,4,2.1,89.7,228.0,10.1,81.2
U3106,36,Male,Employed,Office,8.79,6.21,2.58,6.92,2,6.2,51.5,195.0,14.5,53.3
U3107,28,Male,Unemployed,N/A,4.73,1.55,3.18,8.18,5,2.1,99.8,170.0,15.6,88.3
U3108,38,Female,Retired,N/A,6.16,1.02,5.13,8.17,4,1.7,79.3,126.0,9.7,74.4
U3109,30,Male,Student,Office,8.2,3.93,4.27,7.98,5,1.2,78.8,135.0,9.5,83.3
U3110,40,Female,Employed,Remote,9.98,6.4,3.57,7.39,4,3.9,55.4,168.0,9.5,72.2
U3111,44,Female,Employed,Remote,8.73,6.28,2.45,6.62,2,4.2,57.2,223.0,5.3,49.2
U3112,46,Male,Self-employed,Office,7.3,4.73,2.56,7.16,5,5.9,69.7,190.0,8.6,61.2
U3113,31,Female,Self-employed,Remote,9.14,5.19,3.94,7.72,3,2.1,82.6,294.0,9.5,77.8
U3114,37,Female,Employed,Office,10.62,6.82,3.79,6.84,2,3.3,54.5,116.0,8.1,52.3
U3115,38,Female,Unemployed,N/A,4.71,0.95,3.76,8.13,3,5.3,51.7,257.0,12.6,55.7
U3116,27,Male,Unemployed,N/A,7.72,1.83,5.89,7.57,4,6.5,42.1,197.0,6.9,53.3
U3117,20,Female,Student,Office,13.06,7.59,5.47,6.78,3,2.7,59.5,157.0,11.7,54.6
U3118,31,Female,Student,Hybrid,6.44,5.94,0.5,8.71,4,4.6,68.5,259.0,12.5,79.3
U3119,48,Female,Self-employed,Hybrid,6.42,3.06,3.36,7.99,5,3.3,63.5,223.0,10.9,82.9
U3120,37,Male,Employed,Hybrid,8.26,4.71,3.55,6.93,3,5.9,40.0,136.0,14.5,54.2
U3121,29,Male,Student,Remote,8.27,5.12,3.16,8.58,4,2.3,72.0,80.0,12.3,82.4
U3122,41,Female,Unemployed,N/A,4.94,0.51,4.43,8.14,5,7.0,69.6,192.0,10.8,66.9
U3123,46,Male,Employed,Office,10.54,6.01,4.53,6.41,3,4.7,44.1,115.0,13.3,52.2
U3124,29,Female,Employed,Remote,7.83,5.21,2.61,7.71,3,4.4,70.2,174.0,13.4,67.7
U3125,24,Male,Self-employed,Remote,7.96,6.82,1.14,8.91,4,5.4,85.8,232.0,6.6,69.8
U3126,18,Female,Student,Office,10.61,5.84,4.77,7.19,3,1.7,75.8,96.0,14.2,64.7
U3127,33,Male,Unemployed,N/A,3.63,1.36,2.27,9.41,3,2.1,74.9,325.0,13.2,81.0
U3128,19,Male,Self-employed,Remote,9.01,6.22,2.8,7.45,5,4.4,61.5,89.0,13.1,67.1
U3129,26,Male,Unemployed,N/A,4.72,0.47,4.25,8.71,3,3.0,61.8,187.0,6.3,64.7
U3130,46,Male,Employed,Remote,9.65,5.32,4.33,8.58,5,6.1,54.8,143.0,5.0,67.0
U3131,44,Female,Student,Office,6.56,6.06,0.5,8.19,3,2.1,66.4,239.0,11.2,73.7
U3132,25,Female,Retired,N/A,2.62,0.92,1.7,7.23,3,0.0,86.9,252.0,10.0,78.6
U3133,44,Male,Student,Office,5.21,3.19,2.03,8.33,3,3.9,56.2,130.0,11.8,64.8
U3134,27,Female,Employed,Remote,14.5,9.64,4.86,5.84,2,5.5,22.5,124.0,9.2,19.2
U3135,33,Male,Employed,Remote,12.13,7.57,4.56,6.27,4,5.2,72.1,110.0,10.1,58.9
U3136,50,Female,Employed,Remote,7.83,7.33,0.5,7.26,5,6.1,60.9,222.0,9.7,64.3
U3137,40,Female,Employed,Office,11.94,6.66,5.28,7.97,3,4.1,53.6,209.0,9.9,56.2
U3138,40,Male,Student,Hybrid,5.93,3.82,2.1,7.12,4,0.2,64.0,226.0,14.5,82.0
U3139,28,Female,Employed,Office,10.21,5.51,4.7,7.57,2,3.3,72.2,151.0,10.2,62.3
U3140,25,Male,Employed,Hybrid,8.5,7.5,1.0,7.32,4,6.3,63.5,136.0,11.9,57.0
U3141,63,Female,Self-employed,Office,12.35,9.62,2.73,7.74,3,5.7,58.3,122.0,8.6,34.0
U3142,41,Male,Student,Office,9.72,5.57,4.15,7.08,4,3.9,59.1,85.0,10.1,64.7
U3143,27,Male,Self-employed,Remote,7.45,3.88,3.58,8.88,4,2.6,72.5,196.0,10.7,73.6
U3144,18,Female,Employed,Office,7.64,4.69,2.95,7.29,4,3.6,67.7,127.0,11.2,66.1
U3145,51,Male,Employed,Hybrid,5.78,5.14,0.65,8.16,3,2.2,84.0,269.0,13.0,83.1
U3146,48,Female,Employed,Hybrid,9.14,6.08,3.06,8.62,5,4.5,72.9,130.0,10.8,85.9
U3147,33,Female,Employed,Office,12.49,7.49,5.0,6.05,2,4.6,41.2,175.0,11.8,43.3
U3148,46,Female,Employed,Remote,7.77,5.95,1.82,8.51,3,2.6,66.7,217.0,6.2,64.6
U3149,45,Female,Employed,Remote,10.17,6.83,3.35,7.12,3,7.1,47.7,122.0,7.0,40.1
U3150,43,Female,Student,Remote,7.01,4.96,2.06,9.01,3,2.7,86.7,220.0,14.3,79.0
U3151,26,Male,Employed,Hybrid,9.86,7.36,2.5,7.97,4,6.7,53.8,140.0,6.4,45.8
U3152,27,Female,Employed,Remote,10.58,6.47,4.11,5.17,2,6.4,35.7,184.0,3.9,20.3
U3153,30,Male,Student,Office,4.11,2.21,1.9,7.81,4,2.9,65.3,224.0,7.2,72.4
U3154,50,Male,Retired,N/A,4.12,0.91,3.21,7.43,5,2.4,100.0,192.0,14.8,100.0
U3155,43,Male,Employed,Hybrid,8.51,5.47,3.04,5.9,3,8.5,38.6,336.0,12.0,35.4
U3156,44,Male,Self-employed,Hybrid,4.76,3.08,1.68,7.62,5,2.1,70.1,45.0,10.4,80.0
U3157,18,Male,Retired,N/A,6.81,0.83,5.98,7.31,3,1.4,60.8,105.0,10.8,77.3
U3158,38,Male,Employed,Office,8.47,6.23,2.24,6.68,3,3.8,41.1,169.0,9.0,66.7
U3159,38,Female,Employed,Hybrid,10.4,6.02,4.38,6.49,2,4.0,60.1,210.0,9.8,53.9
U3160,47,Other,Self-employed,Office,7.41,6.57,0.84,6.81,3,6.5,47.1,135.0,8.3,41.7
U3161,35,Male,Unemployed,N/A,3.54,0.58,2.96,7.94,5,6.5,77.2,331.0,12.9,77.1
U3162,34,Female,Employed,Hybrid,10.23,4.44,5.8,6.93,4,4.8,54.3,97.0,8.5,59.9
U3163,29,Female,Employed,Remote,12.35,8.72,3.63,6.19,2,4.7,43.6,34.0,10.3,32.1
U3164,23,Female,Employed,Office,10.07,6.35,3.72,6.04,3,7.7,37.6,174.0,10.5,27.5
U3165,18,Male,Self-employed,Remote,7.49,4.63,2.87,7.23,3,5.7,58.6,140.0,10.5,55.0
U3166,29,Male,Employed,Remote,13.02,9.6,3.43,6.79,3,7.7,42.0,90.0,3.8,26.5
U3167,27,Female,Student,Hybrid,7.38,2.83,4.55,8.78,4,3.6,76.4,116.0,8.9,72.4
U3168,39,Female,Employed,Office,7.02,4.97,2.05,7.29,5,3.4,65.9,182.0,8.6,77.0
U3169,43,Female,Retired,N/A,5.4,1.13,4.28,7.96,4,0.0,66.3,135.0,9.9,86.8
U3170,37,Female,Employed,Hybrid,8.39,6.48,1.91,6.68,3,7.5,60.5,134.0,11.3,48.4
U3171,22,Male,Unemployed,N/A,3.51,0.78,2.72,7.94,3,3.6,66.0,237.0,5.7,66.4
U3172,34,Male,Student,Remote,8.21,5.76,2.45,7.33,5,4.5,70.9,160.0,16.4,74.9
U3173,23,Female,Employed,Office,15.1,8.0,7.1,7.26,4,7.7,47.4,96.0,8.7,38.6
U3174,34,Female,Employed,Remote,11.4,9.51,1.89,6.76,2,8.8,46.1,169.0,9.0,24.8
U3175,44,Female,Retired,N/A,3.38,0.85,2.53,9.04,5,0.0,90.0,278.0,13.0,100.0
U3176,50,Female,Employed,Hybrid,7.33,5.76,1.58,8.26,4,1.8,66.6,202.0,3.4,78.3
U3177,27,Male,Employed,Office,9.3,4.63,4.67,7.55,5,2.6,81.1,209.0,7.2,82.4
U3178,23,Female,Employed,Hybrid,9.66,6.24,3.43,7.18,3,6.8,64.1,99.0,12.1,44.1
U3179,34,Other,Employed,Remote,14.28,8.88,5.4,6.6,3,6.8,52.5,183.0,2.8,25.3
U3180,24,Male,Self-employed,Office,8.93,6.88,2.05,8.63,4,1.7,68.6,191.0,10.6,88.5
U3181,45,Female,Employed,Office,10.09,6.18,3.92,8.05,3,4.1,61.7,123.0,13.5,66.4
U3182,51,Female,Self-employed,Hybrid,6.81,5.22,1.59,7.78,3,4.0,70.4,208.0,11.0,71.1
U3183,45,Female,Student,Hybrid,6.4,2.48,3.92,7.75,4,2.8,69.7,116.0,9.0,72.0
U3184,50,Male,Student,Office,5.66,2.98,2.68,7.96,5,4.8,69.4,217.0,12.2,73.5
U3185,35,Male,Employed,Remote,9.6,7.1,2.5,7.34,4,5.5,74.2,210.0,8.2,54.4
U3186,53,Male,Self-employed,Remote,4.77,3.48,1.29,7.89,4,3.8,74.6,337.0,8.9,77.6
U3187,30,Female,Employed,Office,10.71,4.6,6.11,6.84,2,1.9,45.6,93.0,8.2,54.3
U3188,33,Female,Employed,Hybrid,9.85,4.44,5.42,6.15,3,4.6,49.9,227.0,7.7,44.0
U3189,19,Male,Employed,Hybrid,8.45,5.84,2.61,8.93,4,5.2,67.7,353.0,9.7,72.4
U3190,18,Female,Student,Remote,3.12,1.93,1.18,8.85,4,1.3,94.1,323.0,17.3,99.7
U3191,24,Other,Employed,Remote,10.97,9.49,1.48,7.57,3,3.0,56.5,159.0,6.5,55.7
U3192,32,Female,Employed,Hybrid,7.61,4.41,3.2,6.94,3,5.4,56.4,206.0,11.2,51.9
U3193,25,Female,Student,Office,7.23,4.26,2.98,8.31,4,2.6,79.6,223.0,11.1,86.4
U3194,44,Female,Employed,Remote,8.79,7.67,1.13,7.64,3,2.8,68.5,250.0,12.5,81.3
U3195,38,Other,Unemployed,N/A,4.37,0.57,3.8,9.61,4,1.0,65.7,158.0,9.5,88.8
U3196,18,Female,Student,Hybrid,12.2,6.35,5.84,6.53,4,5.0,62.7,39.0,9.6,45.5
U3197,40,Male,Employed,Office,8.07,5.74,2.33,6.57,2,6.5,45.2,148.0,7.2,45.2
U3198,48,Female,Unemployed,N/A,6.22,1.31,4.91,8.18,4,4.4,71.1,273.0,9.8,74.4
U3199,21,Male,Unemployed,N/A,5.67,1.22,4.45,8.97,5,3.0,75.2,190.0,13.7,89.1
U3200,46,Female,Self-employed,Hybrid,12.59,8.62,3.97,7.22,4,5.5,44.8,149.0,8.3,62.8
U3201,37,Male,Employed,Remote,12.03,9.37,2.66,7.05,3,5.2,42.3,251.0,10.3,48.6
U3202,18,Female,Employed,Hybrid,7.07,2.06,5.01,8.45,4,3.8,86.3,297.0,9.3,77.6
U3203,66,Male,Self-employed,Hybrid,7.42,5.15,2.27,8.93,3,2.1,64.8,170.0,6.6,69.4
U3204,31,Female,Self-employed,Remote,3.18,0.08,3.11,7.16,3,1.3,65.0,350.0,11.2,77.6
U3205,28,Female,Employed,Office,13.01,6.4,6.62,6.54,2,6.4,21.5,137.0,2.6,11.2
U3206,37,Female,Self-employed,Office,5.72,1.31,4.41,8.26,5,3.5,82.1,263.0,12.6,85.2
U3207,37,Female,Employed,Hybrid,9.04,5.49,3.55,6.39,2,4.6,64.0,131.0,14.5,52.1
U3208,46,Male,Employed,Remote,13.02,9.72,3.3,7.18,3,8.3,50.1,127.0,9.7,27.4
U3209,58,Female,Student,Office,5.07,2.39,2.68,8.34,4,5.4,61.3,214.0,9.8,67.8
U3210,18,Male,Self-employed,Remote,11.55,7.33,4.22,5.84,3,7.0,51.7,53.0,7.5,40.2
U3211,18,Male,Employed,Remote,12.11,6.39,5.72,5.55,2,6.2,27.7,112.0,11.6,26.5
U3212,27,Male,Student,Remote,10.02,6.75,3.26,6.59,3,6.7,47.9,127.0,7.3,48.2
U3213,42,Female,Employed,Office,9.17,6.64,2.53,9.49,5,4.3,93.4,128.0,10.4,92.7
U3214,43,Female,Unemployed,N/A,4.76,1.47,3.29,6.68,2,7.6,26.2,272.0,9.5,25.5
U3215,18,Female,Employed,Office,11.19,5.36,5.83,7.21,3,5.3,45.5,113.0,9.1,46.0
U3216,18,Male,Self-employed,Office,10.66,4.63,6.03,7.83,2,4.4,53.2,245.0,9.8,61.5
U3217,44,Female,Employed,Remote,14.69,9.56,5.13,6.06,3,6.2,44.6,166.0,7.0,29.7
U3218,32,Male,Student,Office,6.12,3.51,2.61,7.44,4,0.7,84.0,162.0,11.5,89.7
U3219,28,Female,Employed,Hybrid,8.17,5.4,2.77,8.02,5,2.6,85.0,218.0,18.2,92.8
U3220,30,Female,Student,Hybrid,11.91,5.9,6.02,5.97,3,8.0,50.5,145.0,6.6,28.3
U3221,40,Female,Unemployed,N/A,6.26,1.86,4.41,7.95,4,4.5,53.7,185.0,11.9,74.0
U3222,18,Female,Employed,Remote,10.07,4.84,5.24,7.06,3,6.8,46.3,134.0,11.5,43.9
U3223,41,Male,Employed,Remote,8.8,5.66,3.13,7.42,4,2.7,66.5,270.0,11.5,79.0
U3224,64,Female,Employed,Office,6.41,4.97,1.44,8.12,5,4.1,53.0,115.0,16.3,79.8
U3225,35,Other,Employed,Remote,10.72,7.3,3.41,7.54,4,5.4,74.0,209.0,13.1,62.7
U3226,40,Female,Employed,Office,7.18,3.04,4.14,7.3,4,5.6,55.8,188.0,9.5,56.1
U3227,53,Female,Employed,Office,4.95,1.47,3.49,7.61,5,2.9,79.5,191.0,8.2,85.5
U3228,26,Female,Employed,Office,10.04,4.33,5.72,8.87,3,3.2,56.9,68.0,12.5,62.9
U3229,56,Male,Student,Hybrid,12.21,7.29,4.91,7.16,2,7.3,35.3,238.0,10.3,41.5
U3230,38,Male,Employed,Office,12.5,7.17,5.33,6.33,4,5.4,55.3,108.0,8.8,39.3
U3231,34,Female,Self-employed,Hybrid,9.32,6.49,2.84,6.56,3,8.0,39.7,158.0,10.8,36.2
U3232,23,Female,Self-employed,Remote,10.92,6.69,4.22,7.63,3,3.6,53.1,153.0,10.5,65.4
U3233,43,Female,Employed,Office,13.98,6.98,7.0,6.79,3,4.5,74.2,159.0,8.2,51.6
U3234,57,Male,Employed,Office,9.09,4.28,4.81,8.34,4,1.2,82.2,153.0,7.2,84.4
U3235,33,Female,Self-employed,Office,9.64,5.24,4.4,6.78,2,8.0,32.8,222.0,7.1,30.3
U3236,18,Female,Self-employed,Remote,11.16,8.3,2.86,5.95,1,6.3,24.0,86.0,12.1,27.1
U3237,32,Male,Unemployed,N/A,4.39,0.1,4.29,7.54,4,4.2,71.9,317.0,13.0,72.9
U3238,18,Male,Employed,Remote,13.75,7.37,6.39,6.31,3,7.4,40.4,239.0,7.3,26.7
U3239,37,Male,Employed,Office,7.39,5.4,1.99,6.64,3,3.4,56.5,184.0,8.9,55.6
U3240,47,Male,Retired,N/A,8.01,1.25,6.77,7.19,4,0.6,70.6,213.0,14.6,84.2
U3241,60,Male,Student,Office,8.05,5.7,2.35,6.93,2,4.7,55.1,218.0,15.9,51.9
U3242,31,Female,Student,Hybrid,8.04,4.62,3.42,7.79,3,4.3,73.4,294.0,11.3,64.3
U3243,37,Male,Self-employed,Hybrid,9.56,7.05,2.51,6.85,4,7.1,46.8,144.0,10.8,55.7
U3244,33,Female,Employed,Hybrid,8.87,4.74,4.13,6.58,3,3.1,44.7,111.0,8.3,47.6
U3245,19,Female,Unemployed,N/A,4.17,0.97,3.2,7.8,5,4.8,83.2,330.0,8.7,70.7
U3246,49,Male,Employed,Office,11.76,6.17,5.59,6.37,3,4.0,45.0,135.0,8.6,55.5
U3247,24,Male,Unemployed,N/A,3.86,1.07,2.78,8.36,5,3.1,89.7,357.0,9.6,100.0
U3248,46,Female,Employed,Hybrid,9.29,5.48,3.82,6.53,2,4.6,40.5,40.0,10.3,36.7
U3249,26,Male,Employed,Hybrid,11.39,6.54,4.85,5.93,2,6.3,44.9,128.0,9.1,41.2
U3250,41,Male,Student,Hybrid,9.22,3.74,5.48,7.32,4,7.9,47.4,232.0,9.2,58.6
U3251,32,Female,Self-employed,Office,9.64,5.05,4.59,7.68,4,4.4,39.5,117.0,12.4,66.6
U3252,53,Male,Student,Remote,9.67,5.53,4.15,8.11,3,4.5,48.0,118.0,10.6,58.4
U3253,20,Female,Employed,Remote,10.71,8.22,2.49,7.97,3,4.6,43.1,151.0,11.7,53.9
U3254,44,Female,Self-employed,Office,11.21,6.49,4.72,7.5,2,3.9,69.8,242.0,6.3,58.9
U3255,42,Female,Student,Hybrid,8.57,4.89,3.68,7.22,4,4.5,53.9,56.0,3.1,49.8
U3256,29,Female,Employed,Hybrid,15.22,9.36,5.86,7.14,2,8.4,20.6,0.0,8.3,19.2
U3257,39,Male,Retired,N/A,3.82,0.9,2.92,8.1,3,0.0,66.6,172.0,12.8,91.6
U3258,18,Male,Unemployed,N/A,6.62,2.17,4.45,7.76,4,3.8,62.9,277.0,13.2,75.8
U3259,37,Male,Student,Hybrid,5.02,1.56,3.46,8.25,5,1.8,98.8,266.0,10.5,92.5
U3260,42,Male,Employed,Remote,10.53,6.51,4.02,6.91,3,3.7,57.3,161.0,13.8,63.9
U3261,55,Female,Retired,N/A,2.03,1.53,0.5,7.96,5,0.0,87.8,248.0,14.2,100.0
U3262,23,Male,Employed,Remote,9.79,5.31,4.48,8.0,4,6.0,51.5,227.0,10.0,69.8
U3263,32,Male,Student,Hybrid,8.6,4.87,3.73,7.42,3,4.5,56.9,93.0,11.4,66.2
U3264,47,Male,Employed,Hybrid,11.38,6.37,5.01,8.65,3,2.1,48.6,155.0,8.5,71.5
U3265,18,Male,Student,Remote,9.25,5.04,4.21,8.64,5,3.8,71.7,234.0,12.4,91.3
U3266,18,Male,Student,Hybrid,10.21,7.26,2.95,6.51,3,6.1,35.2,209.0,7.7,44.0
U3267,50,Female,Student,Remote,5.66,3.27,2.39,8.7,4,2.5,85.2,171.0,8.0,83.5
U3268,44,Female,Employed,Remote,9.55,4.74,4.81,8.79,5,2.8,80.0,332.0,9.7,83.5
U3269,46,Male,Student,Hybrid,9.62,5.59,4.02,8.17,5,1.9,68.4,148.0,5.1,75.9
U3270,27,Female,Employed,Office,9.43,5.47,3.96,6.66,2,5.2,46.5,163.0,14.3,50.4
U3271,39,Other,Unemployed,N/A,5.46,1.43,4.03,8.56,5,2.9,86.3,247.0,9.0,88.6
U3272,36,Male,Unemployed,N/A,3.72,0.98,2.74,7.56,4,5.8,37.1,256.0,11.8,61.5
U3273,18,Female,Unemployed,N/A,3.96,0.64,3.33,7.68,4,4.3,54.0,216.0,8.8,54.4
U3274,22,Female,Unemployed,N/A,7.99,2.11,5.88,7.65,4,4.1,71.6,149.0,9.4,68.2
U3275,33,Male,Employed,Hybrid,10.24,8.39,1.85,6.65,3,5.9,52.1,145.0,2.9,34.1
U3276,43,Female,Employed,Office,9.38,5.59,3.79,6.8,4,7.5,46.6,69.0,8.0,42.8
U3277,18,Female,Employed,Office,13.24,6.15,7.09,7.5,3,5.1,69.8,78.0,7.8,38.6
U3278,24,Male,Unemployed,N/A,3.36,1.48,1.88,8.14,4,3.8,64.8,219.0,11.5,67.3
U3279,39,Male,Student,Hybrid,7.69,3.45,4.25,7.27,5,3.7,74.2,181.0,10.2,80.3
U3280,29,Male,Self-employed,Hybrid,10.1,6.86,3.24,6.56,2,5.3,43.5,124.0,12.2,44.8
U3281,47,Male,Employed,Office,11.18,5.37,5.81,7.59,4,6.3,69.2,137.0,13.4,58.3
U3282,44,Female,Employed,Office,4.05,3.55,0.5,8.47,5,0.8,100.0,215.0,12.4,100.0
U3283,34,Male,Retired,N/A,6.35,1.47,4.88,7.04,5,3.8,72.3,166.0,7.4,73.2
U3284,34,Male,Employed,Office,10.07,5.98,4.08,7.92,3,4.9,61.6,195.0,10.0,45.9
U3285,27,Male,Employed,Remote,9.1,6.58,2.52,8.2,5,3.7,85.7,123.0,9.1,77.9
U3286,31,Male,Employed,Remote,11.27,7.06,4.22,6.06,3,5.6,52.9,126.0,7.7,42.2
U3287,48,Male,Employed,Remote,6.89,6.39,0.5,7.47,5,5.2,57.3,244.0,11.5,69.5
U3288,34,Male,Employed,Office,8.37,5.08,3.29,7.46,5,5.1,76.0,197.0,4.3,81.5
U3289,51,Female,Student,Remote,6.67,3.84,2.83,8.46,4,4.6,72.3,182.0,10.5,70.7
U3290,38,Male,Self-employed,Remote,9.15,7.17,1.98,6.94,2,6.2,48.9,175.0,7.3,43.4
U3291,36,Female,Employed,Remote,10.57,6.86,3.71,5.79,1,7.2,27.7,221.0,13.7,28.6
U3292,30,Female,Student,Remote,11.69,4.32,7.37,5.33,1,4.9,51.1,14.0,5.1,16.3
U3293,22,Female,Student,Hybrid,7.49,3.12,4.37,7.92,3,0.4,76.5,280.0,13.2,93.7
U3294,30,Other,Employed,Remote,10.78,7.15,3.63,7.12,3,5.6,50.4,155.0,6.3,40.6
U3295,48,Male,Employed,Hybrid,4.93,3.64,1.3,8.92,3,2.0,88.8,252.0,16.6,88.0
U3296,50,Male,Self-employed,Hybrid,11.56,7.36,4.2,7.02,3,5.5,80.7,190.0,12.9,61.3
U3297,38,Male,Student,Remote,11.7,6.54,5.16,6.78,3,3.9,53.3,193.0,8.4,59.3
U3298,27,Female,Employed,Remote,11.34,7.51,3.84,5.42,2,5.8,52.1,209.0,15.0,46.3
U3299,32,Female,Student,Hybrid,6.84,3.78,3.06,8.17,4,4.5,85.5,174.0,10.1,76.4
U3300,38,Female,Student,Hybrid,7.7,4.22,3.47,7.31,4,4.5,73.0,169.0,6.1,61.4
U3301,37,Male,Employed,Remote,13.1,7.58,5.52,7.11,3,5.9,55.7,61.0,6.7,42.7
U3302,39,Other,Employed,Remote,12.44,10.21,2.23,7.04,3,7.7,37.0,130.0,10.2,31.5
U3303,39,Female,Employed,Remote,6.77,5.13,1.64,8.47,3,3.9,66.5,119.0,13.8,79.9
U3304,38,Male,Self-employed,Hybrid,9.78,7.82,1.96,7.58,4,3.4,65.1,188.0,11.2,72.8
U3305,28,Female,Employed,Hybrid,9.7,4.03,5.67,5.92,3,5.4,43.7,143.0,10.0,45.3
U3306,36,Female,Student,Hybrid,8.77,3.84,4.94,7.02,3,4.9,55.9,125.0,13.7,56.6
U3307,35,Male,Employed,Hybrid,10.99,6.33,4.66,7.33,4,5.5,56.0,190.0,15.2,58.2
U3308,42,Female,Employed,Office,9.68,7.03,2.65,8.31,3,3.8,53.8,115.0,12.0,65.4
U3309,50,Female,Employed,Hybrid,10.16,6.17,3.99,7.94,2,5.5,39.8,33.0,11.3,39.3
U3310,41,Female,Self-employed,Hybrid,10.15,8.14,2.01,8.76,4,3.4,100.0,202.0,9.5,86.4
U3311,43,Male,Student,Office,12.67,7.14,5.53,7.46,3,5.1,58.5,166.0,13.6,57.9
U3312,47,Male,Employed,Remote,9.24,8.39,0.84,7.61,3,7.6,58.8,192.0,4.6,44.6
U3313,54,Male,Employed,Remote,10.43,7.17,3.26,8.09,4,5.1,53.0,160.0,16.0,71.7
U3314,35,Female,Employed,Hybrid,11.23,5.57,5.66,5.15,2,2.0,59.7,114.0,12.3,49.4
U3315,49,Male,Self-employed,Hybrid,9.02,5.89,3.12,7.73,4,3.5,74.0,224.0,4.8,71.4
U3316,18,Other,Employed,Remote,11.63,8.63,3.01,5.03,3,7.4,31.8,76.0,4.0,12.6
U3317,34,Male,Employed,Remote,10.55,7.5,3.05,6.74,4,7.9,60.9,173.0,10.5,53.3
U3318,52,Female,Unemployed,N/A,2.81,0.7,2.11,8.98,4,3.2,88.8,148.0,6.5,81.6
U3319,50,Male,Student,Hybrid,5.04,2.33,2.71,7.93,5,3.1,92.3,222.0,7.9,86.3
U3320,42,Female,Employed,Remote,13.85,8.84,5.01,4.64,2,8.6,34.1,143.0,10.6,13.4
U3321,33,Female,Student,Remote,11.09,4.54,6.54,6.32,3,5.2,56.8,79.0,4.6,39.2
U3322,28,Male,Self-employed,Remote,7.54,4.8,2.74,6.94,2,5.3,61.5,99.0,7.7,40.7
U3323,40,Male,Retired,N/A,4.13,0.85,3.28,9.18,5,3.9,93.6,284.0,17.5,99.0
U3324,27,Female,Employed,Office,12.95,7.25,5.7,7.8,2,3.6,39.9,149.0,9.3,51.3
